grade,month,day,heat_id,nom_length,billets_qty,l1_length,l2_length,l3_length,l1_romb,l2_romb,l3_romb
SAE 1011,Septiembre,18,35029739.0,4.4,126,4.41,4.4,4.42,6,4,5.0
SAE 1011,Septiembre,18,35029740.0,4.4,128,4.4,4.4,4.41,5,4,4.0
SAE 1011,Septiembre,18,35029741.0,4.4,128,4.42,4.41,4.41,4,3,3.0
SAE 1011,Septiembre,18,35029742.0,4.4,124,4.42,4.41,4.41,3,3,6.0
SAE 1011,Septiembre,18,35029743.0,4.4,125,4.42,4.41,4.41,3,3,4.0
SAE 1011,Septiembre,18,35029744.0,4.4,126,4.42,4.41,,3,4,
SAE 1011,Septiembre,18,35029745.0,4.4,120,4.42,4.41,4.41,3,6,6.0
SAE 1011,Septiembre,18,35029746.0,4.4,127,4.42,4.41,4.41,3,6,6.0
SAE 1011,Septiembre,18,35029747.0,4.4,127,4.42,4.41,4.41,3,3,3.0
SAE 1011,Septiembre,18,35029748.0,4.4,114,4.42,4.41,4.41,3,3,3.0
SAE 1022,Septiembre,19,35029754.0,5.13,105,5.14,5.14,5.13,10,10,10.0
SAE 1022,Septiembre,19,35029755.0,5.13,107,5.14,5.14,5.13,4,12,10.0
SAE 1022,Septiembre,19,35029756.0,5.13,106,5.14,5.14,5.13,5,15,8.0
SAE 1022,Septiembre,19,35029757.0,5.13,108,5.14,5.14,5.13,3,15,8.0
SAE 1022,Septiembre,19,35029758.0,5.13,107,5.14,5.14,5.13,5,12,8.0
SAE 1022,Septiembre,19,35029759.0,5.13,107,5.14,,5.14,8,,5.0
SAE 1022,Septiembre,19,35029760.0,5.13,113,5.14,,5.13,4,,5.0
SAE 1022,Septiembre,19,35029761.0,5.13,101,5.15,,5.14,3,,5.0
SAE 1022,Septiembre,19,35029762.0,5.13,117,5.13,,5.14,5,,4.0
SAE 1022,Septiembre,19,35029763.0,5.13,96,5.14,5.14,5.14,6,6,4.0
SAE 1022,Septiembre,19,35029765.0,5.13,98,5.13,5.13,5.14,4,8,7.0
SAE 1022,Septiembre,19,35029766.0,5.13,97,5.13,5.13,5.14,6,8,5.0
SAE 1523,Septiembre,22,35029771.0,4.4,63,4.4,4.41,4.4,9,8,8.0
SAE 1523,Septiembre,22,35029772.0,4.4,125,4.4,4.41,4.4,9,9,7.0
SAE 1523,Septiembre,22,35029773.0,4.4,119,4.4,4.41,4.4,7,7,6.0
SAE 1523,Septiembre,23,35029774.0,4.4,130,4.4,4.4,4.41,10,5,7.0
SAE 1523,Septiembre,23,35029775.0,4.4,119,4.4,4.4,4.41,3,8,7.0
SAE 1523,Septiembre,23,35029776.0,4.4,126,4.4,4.4,4.41,3,3,3.0
SAE 1523,Septiembre,23,35029777.0,4.4,124,4.4,4.4,4.41,2,3,3.0
SAE 1523,Septiembre,23,35029778.0,4.4,125,4.4,4.4,4.41,3,3,3.0
SAE 1523,Septiembre,23,35029779.0,4.4,130,4.4,4.4,4.41,3,3,2.0
SAE 1523,Septiembre,23,35029780.0,4.4,130,4.41,4.4,4.4,3,3,3.0
SAE 1523,Septiembre,23,35029781.0,4.4,129,4.41,4.4,4.4,3,3,3.0
SAE 1523,Septiembre,23,35029782.0,4.4,122,4.41,4.4,4.4,3,4,4.0
SAE 1523,Septiembre,23,35029783.0,4.4,127,4.41,4.4,4.4,3,3,4.0
SAE 1523,Septiembre,23,35029784.0,4.4,128,4.41,4.4,4.4,3,3,4.0
SAE 1523,Septiembre,23,35029785.0,4.4,119,4.41,4.4,4.4,3,3,3.0
SAE 1523,Septiembre,23,35029786.0,4.4,127,4.41,4.4,4.4,3,4,3.0
SAE 1523,Septiembre,23,35029787.0,4.4,133,4.41,4.4,4.4,4,4,3.0
SAE 1523,Septiembre,23,35029788.0,4.4,123,4.41,4.4,4.4,4,3,3.0
SAE 1523,Septiembre,23,35029789.0,4.4,125,4.41,4.4,4.4,,,
SAE 1523,Septiembre,23,35029790.0,4.4,130,4.41,4.4,4.4,,,
SAE 1523,Septiembre,23,35029791.0,4.4,128,4.41,4.4,4.4,,,
SAE 1523,Septiembre,23,35029792.0,4.4,121,4.41,4.4,4.4,,,
SAE 1523,Septiembre,24,35029793.0,4.4,107,4.4,4.4,4.4,4,4,8.0
SAE 1523,Septiembre,24,35029796.0,4.4,118,4.4,4.4,4.39,7,7,7.0
SAE 1523,Septiembre,24,35029794.0,4.4,123,4.41,4.41,4.4,3,4,6.0
SAE 1523,Septiembre,24,35029797.0,4.4,123,4.41,4.41,4.4,3,4,4.0
SAE 1523,Septiembre,24,35029798.0,4.4,119,4.41,4.41,4.4,3,3,4.0
SAE 1523,Septiembre,24,35029799.0,4.4,133,4.41,4.41,4.4,3,4,3.0
SAE 1523,Septiembre,24,35029800.0,4.4,124,4.41,4.41,4.4,4,4,3.0
SAE 1523,Septiembre,24,35029801.0,4.4,126,4.41,4.41,4.4,2,3,3.0
SAE 1523,Septiembre,24,35029802.0,4.4,127,4.41,4.41,4.4,3,3,3.0
SAE 1523,Septiembre,24,35029803.0,4.4,125,4.41,4.41,4.4,3,4,3.0
SAE 1523,Septiembre,24,35029804.0,4.4,130,4.41,4.41,4.4,2,2,2.0
SAE 1523,Septiembre,24,35029805.0,4.4,129,4.41,4.41,4.4,3,2,2.0
SAE 1523,Septiembre,24,35029806.0,4.4,109,4.41,4.41,4.4,2,2,3.0
SAE 1523,Septiembre,24,35029807.0,4.4,130,4.41,4.41,4.4,3,2,2.0
SAE 1523,Septiembre,24,35029808.0,4.4,129,4.41,4.41,4.4,3,2,2.0
SAE 1523,Septiembre,24,35029809.0,4.4,123,4.41,4.41,4.4,2,2,2.0
SAE 1523,Septiembre,24,35029810.0,4.4,119,4.41,4.41,4.4,3,3,3.0
SAE 1022,Septiembre,25,35029813.0,5.13,100,5.14,5.13,5.13,3,6,7.0
SAE 1022,Septiembre,25,35029814.0,5.13,108,5.14,5.13,5.13,4,5,9.0
SAE 1022,Septiembre,25,35029815.0,5.13,102,5.14,5.13,5.13,3,3,9.0
SAE 1022,Septiembre,25,35029816.0,5.13,104,5.14,5.13,5.13,3,3,8.0
SAE 1022,Septiembre,25,35029817.0,5.13,110,5.14,5.13,5.13,3,3,9.0
SAE 1022,Septiembre,25,35029818.0,5.13,106,5.14,5.13,5.13,2,2,9.0
SAE 1022,Septiembre,25,35029819.0,5.13,108,5.14,5.13,5.13,2,2,9.0
SAE 1022,Septiembre,25,35029820.0,5.13,111,5.14,5.13,5.13,3,3,4.0
SAE 1022,Septiembre,25,35029821.0,5.13,109,5.14,5.13,5.13,3,4,4.0
SAE 1022,Septiembre,25,35029822.0,5.13,117,5.14,5.5,5.13,3,5,4.0
SAE 1022,Septiembre,25,35029823.0,5.13,102,5.14,5.5,5.13,3,3,4.0
SAE 1022,Septiembre,25,35029824.0,5.13,112,5.14,5.5,5.13,3,4,4.0
SAE 1022,Septiembre,25,35029825.0,5.13,103,5.14,5.5,5.13,4,,3.0
SAE 1022,Septiembre,25,35029826.0,5.13,115,5.14,5.5,5.13,4,4,7.0
SAE 1022,Septiembre,25,35029827.0,5.13,106,5.14,5.13,5.13,4,3,7.0
SAE 1022,Septiembre,25,35029828.0,5.13,107,5.14,5.12,5.13,3,3,7.0
SAE 1022,Septiembre,25,35029829.0,5.13,111,5.14,5.13,5.13,3,2,7.0
SAE 1022,Septiembre,25,35029830.0,5.13,103,5.14,5.13,5.13,3,3,7.0
SAE 1022,Septiembre,26,35029831.0,5.13,102,5.14,5.13,5.13,3,3,6.0
SAE 1022,Septiembre,26,35029832.0,5.13,96,5.13,5.06,5.13,4,7,10.0
SAE 1022,Septiembre,26,35029833.0,5.13,104,5.13,5.06,5.13,3,4,9.0
SAE 1022,Septiembre,26,35029834.0,5.13,109,5.13,5.06,5.13,4,4,8.0
SAE 1022,Septiembre,26,35029835.0,5.13,103,5.14,5.12,5.11,4,10,6.0
SAE 1022,Septiembre,26,35029836.0,5.13,104,5.14,5.12,5.11,3,5,5.0
SAE 1022,Septiembre,26,35029837.0,5.13,110,5.14,5.12,5.11,4,5,6.0
SAE 1022,Septiembre,26,35029838.0,5.13,103,5.14,5.12,5.11,5,3,8.0
SAE 1022,Septiembre,26,35029839.0,5.13,106,5.14,5.12,5.11,5,4,6.0
SAE 1022,Septiembre,26,35029840.0,5.13,107,5.14,,5.11,5,,5.0
SAE 1022,Septiembre,26,35029841.0,5.13,112,5.14,,5.11,5,,6.0
SAE 1022,Septiembre,26,35029842.0,5.13,89,5.14,,5.11,5,,5.0
SAE 1011,Septiembre,29,35029852.0,4.4,120,4.4,4.39,4.4,4,4,7.0
SAE 1011,Septiembre,29,35029853.0,4.4,122,4.4,4.39,4.4,3,3,4.0
SAE 1011,Septiembre,29,35029854.0,4.4,126,4.4,4.39,4.4,4,2,5.0
SAE 1011,Septiembre,29,35029855.0,4.4,127,4.4,4.39,4.4,4,3,4.0
SAE 1011,Septiembre,29,35029856.0,4.4,124,4.4,4.39,4.4,3,3,4.0
SAE 1011,Septiembre,29,35029857.0,4.4,128,4.4,4.39,4.4,3,3,5.0
SAE 1011,Septiembre,29,35029858.0,4.4,128,4.4,4.39,4.4,3,3,4.0
SAE 1011,Septiembre,29,35029859.0,4.4,120,4.4,4.39,4.4,3,3,3.0
SAE 1011,Septiembre,29,35029860.0,4.4,125,4.42,4.42,4.41,3,3,3.0
SAE 1011,Septiembre,29,35029861.0,4.4,126,4.42,4.42,4.41,2,3,3.0
SAE 1011,Septiembre,29,35029862.0,4.4,127,4.42,4.42,4.41,2,2,2.0
SAE 1011,Septiembre,29,35029863.0,4.4,129,4.42,4.42,4.41,3,2,3.0
SAE 1011,Septiembre,29,35029864.0,4.4,124,4.42,4.42,4.41,2,2,3.0
SAE 1011,Septiembre,29,35029865.0,4.4,126,4.42,4.42,4.41,2,3,3.0
SAE 1011,Septiembre,29,35029866.0,4.4,123,4.42,4.42,4.41,2,3,3.0
SAE 1011,Septiembre,29,35029867.0,4.4,130,4.42,4.42,4.41,2,2,2.0
SAE 1011,Septiembre,29,35029868.0,4.4,128,4.42,4.42,4.41,3,3,2.0
SAE 1011,Septiembre,29,35029869.0,4.4,113,4.42,4.42,4.42,2,3,2.0
SAE 1011,Septiembre,29,35029870.0,4.4,123,,4.42,4.41,,3,3.0
SAE 1011,Septiembre,30,35029871.0,4.4,124,4.41,4.41,4.4,2,2,4.0
SAE 1011,Septiembre,30,35029872.0,4.4,126,4.41,4.41,4.4,3,3,4.0
SAE 1011,Septiembre,30,35029873.0,4.4,119,4.41,4.41,4.4,2,3,3.0
SAE 1011,Septiembre,30,35029874.0,4.4,131,4.41,4.41,4.4,3,3,3.0
SAE 1011,Septiembre,30,35029875.0,4.4,126,4.41,4.41,4.4,2,2,4.0
SAE 1011,Septiembre,30,35029876.0,4.4,129,4.41,4.41,4.4,2,2,4.0
SAE 1011,Septiembre,30,35029877.0,4.4,133,4.41,4.41,4.4,2,3,4.0
SAE 1011,Septiembre,30,35029878.0,4.4,123,4.39,4.42,4.41,2,2,5.0
SAE 1011,Septiembre,30,35029879.0,4.4,121,4.4,4.41,4.41,3,2,4.0
SAE 1011,Septiembre,30,35029880.0,4.4,128,4.4,4.41,4.41,3,3,3.0
SAE 1011,Septiembre,30,35029881.0,4.4,132,4.4,4.41,4.41,,3,3.0
SAE 1011,Septiembre,30,35029882.0,4.4,116,4.4,4.41,4.41,,2,3.0
SAE 1011,Septiembre,30,35029883.0,4.4,135,,4.41,4.41,,3,2.0
SAE 1011,Septiembre,30,35029884.0,4.4,129,,4.41,4.41,,3,3.0
SAE 1011,Septiembre,30,35029885.0,4.4,122,4.41,4.41,4.4,5,3,3.0
SAE 1011,Septiembre,30,35029886.0,4.4,118,4.41,4.41,4.4,5,3,3.0
SAE 1022,Octubre,1,35029891.0,5.13,107,5.14,5.14,5.15,12,11,11.0
SAE 1022,Octubre,1,35029892.0,5.13,100,5.14,5.14,5.15,5,7,8.0
SAE 1022,Octubre,1,35029893.0,5.13,107,5.14,5.14,5.15,3,6,8.0
SAE 1022,Octubre,1,35029894.0,5.13,107,5.14,5.14,5.15,2,3,5.0
SAE 1022,Octubre,1,35029895.0,5.13,109,5.14,5.14,5.15,2,3,5.0
SAE 1022,Octubre,1,35029896.0,5.13,106,5.14,5.14,5.15,3,3,5.0
SAE 1022,Octubre,1,35029897.0,5.13,114,5.14,5.14,5.15,3,3,5.0
SAE 1022,Octubre,1,35029898.0,5.13,105,5.14,5.14,5.14,3,3,4.0
SAE 1022,Octubre,1,35029899.0,5.13,112,5.14,5.14,5.14,2,3,4.0
SAE 1022,Octubre,1,35029900.0,5.13,103,5.14,5.14,5.14,3,3,3.0
SAE 1022,Octubre,1,35029901.0,5.13,105,5.14,5.14,5.15,2,3,5.0
SAE 1022,Octubre,1,35029902.0,5.13,110,5.14,5.14,5.14,3,3,5.0
SAE 1022,Octubre,1,35029903.0,5.13,108,5.14,5.14,5.15,2,3,5.0
SAE 1022,Octubre,1,35029904.0,5.13,104,5.14,5.14,5.15,4,7,5.0
SAE 1022,Octubre,1,35029905.0,5.13,109,5.14,5.14,5.15,4,6,4.0
SAE 1022,Octubre,1,35029906.0,5.13,101,5.14,5.14,5.15,4,5,4.0
SAE 1022,Octubre,1,35029907.0,5.13,101,5.14,5.14,5.15,3,4,4.0
SAE 1022,Octubre,1,35029908.0,5.13,102,5.14,5.14,5.15,4,4,3.0
SAE 1011,Octubre,2,35029909.0,4.4,122,4.4,4.41,4.41,6,7,6.0
SAE 1011,Octubre,2,35029913.0,4.4,119,4.4,4.41,4.41,3,5,5.0
SAE 1008,Octubre,2,35029914.0,4.4,124,4.41,4.41,4.4,7,4,9.0
SAE 1008,Octubre,2,35029915.0,4.4,126,4.41,4.41,4.4,7,5,8.0
SAE 1008,Octubre,2,35029916.0,4.4,127,4.42,4.42,4.4,6,6,8.0
SAE 1008,Octubre,2,35029917.0,4.4,129,4.42,4.42,4.4,5,5,7.0
SAE 1008,Octubre,2,35029918.0,4.4,128,4.42,4.42,4.41,5,5,7.0
SAE 1008,Octubre,2,35029919.0,4.4,126,4.42,4.42,4.41,4,5,7.0
SAE 1008,Octubre,2,35029920.0,4.4,123,4.42,4.42,4.41,3,5,7.0
SAE 1008,Octubre,2,35029921.0,4.4,126,4.42,4.42,4.41,4,5,6.0
SAE 1008,Octubre,2,35029922.0,4.4,125,4.42,4.42,4.41,3,5,7.0
SAE 1008,Octubre,2,35029923.0,4.4,126,4.42,4.42,4.41,4,5,7.0
SAE 1008,Octubre,2,35029924.0,4.4,128,4.42,4.42,4.41,3,5,7.0
SAE 1008,Octubre,2,35029925.0,4.4,112,4.42,4.42,4.41,3,5,5.0
SAE 1011,Octubre,2,35029926.0,4.4,132,4.42,4.42,4.41,3,5,5.0
SAE 1011,Octubre,3,35029911.0,4.4,124,4.4,4.4,4.41,4,8,8.0
SAE 1011,Octubre,3,35029927.0,4.4,133,4.4,4.41,4.41,4,6,7.0
SAE 1011,Octubre,3,35029928.0,4.4,126,4.4,4.4,4.41,4,6,6.0
SAE 1011,Octubre,3,35029929.0,4.4,136,4.4,4.4,4.41,5,5,4.0
SAE 1008,Octubre,3,35029930.0,4.4,119,4.4,4.4,4.41,5,6,7.0
SAE 1011,Octubre,3,35029931.0,4.4,131,4.4,4.4,4.41,7,6,6.0
SAE 1011,Octubre,3,35029932.0,4.4,122,4.4,4.4,4.41,7,6,5.0
SAE 1011,Octubre,3,35029933.0,4.4,124,4.42,4.42,4.41,6,4,4.0
SAE 1011,Octubre,3,35029934.0,4.4,128,4.42,4.42,4.41,6,4,3.0
SAE 1011,Octubre,3,35029935.0,4.4,124,4.42,4.42,4.41,4,4,5.0
SAE 1011,Octubre,3,35029936.0,4.4,139,4.42,4.42,4.41,5,4,4.0
SAE 1008,Octubre,3,35029937.0,4.4,120,4.42,4.41,,6,4,
SAE 1008,Octubre,3,35029938.0,4.4,129,4.42,4.41,,6,4,
SAE 1008,Octubre,3,35029939.0,4.4,128,4.42,4.41,,5,5,
SAE 1008,Octubre,3,35029940.0,4.4,129,4.42,4.4,4.4,6,5,7.0
SAE 1022,Octubre,6,35029952.0,5.13,95,5.14,5.14,5.12,13,7,7.0
SAE 3460 ,Octubre,6,35029554.0,12.0,42,12.04,12.04,11.99,5,3,3.0
SAE 3460 ,Octubre,6,35029955.0,12.0,45,12.04,12.04,11.99,3,3,3.0
SAE 3460 ,Octubre,6,35029956.0,12.0,51,12.04,12.04,11.99,3,3,3.0
SAE 3460 ,Octubre,6,35029957.0,12.0,44,12.0,12.04,12.05,2,2,2.0
SAE 3460 ,Octubre,6,35029958.0,12.0,45,12.0,12.04,12.05,2,2,2.0
SAE 3460 ,Octubre,6,35029959.0,12.0,45,12.0,12.04,12.05,3,2,2.0
SAE 3460 ,Octubre,6,35029960.0,12.0,46,12.0,12.04,12.05,2,3,2.0
SAE 3460 ,Octubre,6,35029961.0,12.0,47,12.0,12.04,12.05,2,2,2.0
SAE 3460 ,Octubre,6,35029862.0,12.0,45,12.01,12.05,12.04,2,2,2.0
SAE 3460 ,Octubre,6,35029963.0,12.0,49,12.01,12.01,12.0,5,3,3.0
SAE 3460 ,Octubre,6,35029964.0,12.0,44,12.01,12.01,12.0,2,2,2.0
SAE 3460 ,Octubre,6,35029965.0,12.0,44,12.01,12.01,12.0,2,3,3.0
SAE 3460 ,Octubre,6,35029966.0,12.0,44,12.01,12.01,12.0,3,3,
SAE 3460 ,Octubre,7,35029967.0,12.0,46,12.01,12.01,11.98,10,10,5.0
SAE 3460 ,Octubre,7,35029968.0,12.0,45,12.02,12.01,12.0,4,2,6.0
SAE 3460 ,Octubre,7,35029969.0,12.0,45,12.02,12.02,11.99,3,3,4.0
SAE 3460 ,Octubre,7,35029970.0,12.0,46,12.02,12.02,11.99,3,3,3.0
SAE 3460 ,Octubre,7,35029971.0,12.0,47,12.02,12.02,11.99,4,3,3.0
SAE 3460 ,Octubre,7,35029972.0,12.0,47,12.02,12.02,11.99,3,3,2.0
SAE 3460 ,Octubre,7,35029973.0,12.0,45,12.02,12.02,11.99,3,2,3.0
SAE 3460 ,Octubre,7,35029974.0,12.0,48,12.02,12.02,11.99,3,3,3.0
SAE 3460 ,Octubre,7,35029975.0,12.0,45,12.02,12.02,11.99,3,3,2.0
SAE 3460 ,Octubre,7,35029976.0,12.0,45,12.02,12.02,11.99,3,2,3.0
SAE 3460 ,Octubre,7,35029977.0,12.0,48,12.02,12.02,11.99,4,3,4.0
SAE 3460 ,Octubre,7,35029978.0,12.0,46,12.02,11.9,12.02,4,3,3.0
SAE 3460 ,Octubre,7,35029979.0,12.0,47,12.02,12.02,12.04,3,3,3.0
SAE 3460 ,Octubre,7,35029980.0,12.0,47,12.02,12.02,12.04,3,2,3.0
SAE 3460 ,Octubre,7,35029981.0,12.0,44,12.02,12.02,12.04,3,3,3.0
SAE 3460 ,Octubre,7,35029982.0,12.0,47,12.02,12.02,12.04,3,3,3.0
SAE 3460 ,Octubre,7,35029983.0,12.0,45,12.02,12.02,12.04,3,3,3.0
SAE 3460 ,Octubre,8,35029984.0,12.0,41,12.02,12.02,11.99,10,8,5.0
SAE 3460 ,Octubre,8,35029985.0,12.0,49,12.02,12.02,11.99,3,3,3.0
SAE 3460 ,Octubre,8,35029986.0,12.0,46,12.02,12.02,11.99,3,3,2.0
SAE 3460 ,Octubre,8,35029987.0,12.0,42,12.02,12.02,11.99,3,6,3.0
SAE 3460 ,Octubre,8,35029988.0,12.0,47,12.02,12.02,11.99,3,5,3.0
SAE 3460 ,Octubre,8,35029989.0,12.0,47,12.03,12.03,12.0,2,2,4.0
SAE 3460 ,Octubre,8,35029990.0,12.0,44,12.03,12.03,12.0,3,2,3.0
SAE 3460 ,Octubre,8,35029991.0,12.0,48,12.02,12.03,12.02,3,3,4.0
SAE 3460 ,Octubre,8,35029992.0,12.0,47,12.02,12.03,12.02,4,3,4.0
SAE 3460 ,Octubre,8,35029993.0,12.0,47,12.02,12.03,12.02,3,3,2.0
SAE 3460 ,Octubre,8,35029994.0,12.0,44,12.02,12.03,12.02,2,3,2.0
SAE 3460 ,Octubre,8,35029995.0,12.0,47,12.02,12.03,12.02,3,3,3.0
SAE 3460 ,Octubre,8,35029996.0,12.0,44,12.02,12.03,12.02,3,2,2.0
SAE 3460 ,Octubre,8,35029997.0,12.0,44,12.02,12.03,12.02,2,2,2.0
SAE 3460 ,Octubre,8,35029998.0,12.0,50,12.02,12.03,12.02,3,2,2.0
SAE 3460 ,Octubre,8,35029999.0,12.0,45,12.02,12.03,12.02,3,2,2.0
SAE 3460 ,Octubre,8,35030000.0,12.0,46,12.02,12.0,12.02,3,2,2.0
SAE 3460 ,Octubre,8,35030001.0,12.0,44,12.02,12.0,12.02,2,2,2.0
SAE 3460 ,Octubre,9,35030002.0,12.0,43,12.01,12.01,11.99,10,8,10.0
SAE 3460 ,Octubre,9,35030003.0,12.0,48,12.01,12.01,12.0,6,3,3.0
SAE 3460 ,Octubre,9,35030004.0,12.0,45,12.01,12.01,12.0,5,4,3.0
SAE 3460 ,Octubre,9,35030005.0,12.0,44,12.01,12.01,12.0,3,3,3.0
SAE 3460 ,Octubre,9,35030006.0,12.0,47,12.01,12.01,12.0,3,3,2.0
SAE 3460 ,Octubre,9,35030007.0,12.0,45,12.01,12.01,12.0,2,3,3.0
SAE 3460 ,Octubre,9,35030008.0,12.0,47,12.01,12.01,12.0,3,2,3.0
SAE 3460 ,Octubre,9,35030009.0,12.0,47,12.01,12.01,12.0,3,3,3.0
SAE 3460 ,Octubre,9,35030010.0,12.0,47,12.01,12.01,12.0,3,2,3.0
SAE 3460 ,Octubre,9,35030011.0,12.0,50,12.01,12.01,12.0,2,2,3.0
SAE 3460 ,Octubre,9,35030012.0,12.0,42,12.01,12.01,12.0,2,2,2.0
SAE 3460 ,Octubre,9,35030013.0,12.0,47,12.01,12.01,12.0,2,3,2.0
SAE 3460 ,Octubre,9,35030014.0,12.0,50,12.02,12.02,12.0,2,2,2.0
SAE 3460 ,Octubre,9,35030015.0,12.0,42,12.02,12.02,12.0,3,2,3.0
SAE 3460 ,Octubre,9,35030016.0,12.0,48,12.0,12.0,11.98,2,2,3.0
SAE 3460 ,Octubre,9,35030017.0,12.0,45,12.0,12.0,11.99,2,2,3.0
SAE 3460 ,Octubre,9,35030018.0,12.0,45,11.99,12.0,12.0,3,2,2.0
SAE 3460 ,Octubre,9,35030019.0,12.0,44,12.0,12.0,11.99,3,3,3.0
SAE 3460 ,Octubre,10,35030020.0,12.0,43,12.02,12.02,12.0,10,5,5.0
SAE 3460 ,Octubre,10,35030021.0,12.0,47,12.02,12.02,12.0,3,3,3.0
SAE 3460 ,Octubre,10,35030022.0,12.0,45,12.01,12.01,12.0,3,3,3.0
SAE 3460 ,Octubre,10,35030023.0,12.0,47,12.02,12.02,11.99,2,2,2.0
SAE 3460 ,Octubre,10,35030024.0,12.0,45,12.02,12.0,12.02,2,2,3.0
SAE 3460 ,Octubre,10,35030025.0,12.0,48,12.02,12.0,12.02,2,2,2.0
SAE 3460 ,Octubre,10,35030026.0,12.0,44,12.02,12.0,12.02,3,2,3.0
SAE 3460 ,Octubre,10,35030027.0,12.0,47,12.02,12.0,12.02,2,3,3.0
SAE 3460 ,Octubre,10,35030028.0,12.0,48,12.02,12.02,12.02,2,2,2.0
SAE 3460 ,Octubre,10,35030029.0,12.0,44,12.02,12.02,12.02,3,2,3.0
SAE 3460 ,Octubre,10,35030030.0,12.0,47,12.02,12.02,12.02,3,2,2.0
SAE 3460 ,Octubre,10,35030031.0,12.0,46,12.01,12.0,12.03,3,3,3.0
SAE 3460 ,Octubre,10,35030032.0,12.0,48,12.03,12.03,12.03,3,2,3.0
SAE 3460 ,Octubre,10,35030033.0,12.0,45,12.01,12.02,12.01,3,3,3.0
SAE 3460 ,Octubre,10,35030034.0,12.0,44,12.02,12.02,12.02,10,7,5.0
SAE 3460 ,Octubre,10,35030035.0,12.0,44,12.02,12.02,12.02,3,7,3.0
SAE 3460 ,Octubre,13,35030036.0,12.0,48,12.02,12.02,12.02,2,7,3.0
SAE 3460 ,Octubre,13,35030037.0,12.0,45,12.02,12.02,12.02,3,3,3.0
SAE 3460 ,Octubre,13,35030038.0,12.0,45,12.03,12.03,12.02,2,7,3.0
SAE 3460 ,Octubre,13,35030039.0,12.0,49,12.03,12.03,12.02,3,3,3.0
SAE 3460 ,Octubre,13,35030040.0,12.0,45,12.03,12.03,12.02,2,3,3.0
SAE 3460 ,Octubre,13,35030041.0,12.0,46,12.03,12.03,12.02,3,3,3.0
SAE 3460 ,Octubre,13,35030042.0,12.0,45,12.03,12.03,12.02,3,4,3.0
SAE 3460 ,Octubre,13,35030043.0,12.0,48,12.02,12.0,12.02,4,4,2.0
SAE 3460 ,Octubre,13,35030044.0,12.0,45,12.01,12.02,12.01,2,4,3.0
SAE 3460 ,Octubre,13,35030045.0,12.0,45,12.02,12.02,12.01,4,4,2.0
SAE 3460 ,Octubre,13,35030046.0,12.0,48,12.02,12.02,12.01,3,3,3.0
SAE 3460 ,Octubre,13,35030047.0,12.0,47,12.02,12.02,12.01,2,2,3.0
SAE 3460 ,Octubre,13,35030048.0,12.0,45,12.02,12.02,12.01,3,3,3.0
SAE 3460 ,Octubre,13,35030049.0,12.0,48,12.02,12.02,12.01,3,2,3.0
SAE 3460 ,Octubre,13,35030050.0,12.0,45,12.02,12.02,12.0,3,3,2.0
SAE 3460 ,Octubre,13,35030051.0,12.0,41,12.02,12.02,12.0,2,2,3.0
SAE 3460 ,Octubre,14,35030052.0,12.0,43,12.02,12.02,12.02,10,4,3.0
SAE 3460 ,Octubre,14,35030053.0,12.0,40,12.02,12.02,12.02,5,4,4.0
SAE 3460 ,Octubre,14,35030062.0,12.0,46,12.02,12.02,12.02,10,10,10.0
SAE 3460 ,Octubre,14,35030063.0,12.0,44,12.02,12.02,12.02,12,4,4.0
SAE 3460 ,Octubre,14,35030064.0,12.0,48,12.01,12.01,12.0,3,3,3.0
SAE 3460 ,Octubre,14,35030065.0,12.0,44,12.02,12.03,12.0,8,3,3.0
SAE 3460 ,Octubre,14,35030066.0,12.0,44,12.03,12.02,12.02,3,3,3.0
SAE 3460 ,Octubre,14,35030067.0,12.0,47,12.02,12.02,12.01,3,2,2.0
SAE 3460 ,Octubre,14,35030068.0,12.0,46,12.04,12.02,12.02,3,2,2.0
SAE 3460 ,Octubre,14,35030069.0,12.0,45,12.04,12.02,12.02,4,2,2.0
SAE 3460 ,Octubre,14,35030070.0,12.0,47,12.03,12.03,12.02,2,4,2.0
SAE 3460 ,Octubre,14,35030071.0,12.0,46,12.03,12.03,12.02,3,2,2.0
SAE 3460 ,Octubre,14,35030072.0,12.0,49,12.03,12.03,12.02,2,2,2.0
SAE 3460 ,Octubre,14,35030073.0,12.0,44,12.03,12.03,12.02,3,3,3.0
SAE 3460 ,Octubre,14,35030074.0,12.0,48,12.03,12.03,12.02,3,2,2.0
SAE 3460 ,Octubre,14,35030075.0,12.0,43,12.03,12.03,12.02,3,2,2.0
SAE 3460 ,Octubre,15,35030076.0,12.0,44,12.02,12.02,12.0,10,7,5.0
SAE 3460 ,Octubre,15,35030077.0,12.0,47,12.02,12.02,12.0,7,3,3.0
SAE 3460 ,Octubre,15,35030078.0,12.0,47,12.02,12.02,12.0,5,3,2.0
SAE 3460 ,Octubre,15,35030079.0,12.0,46,12.02,12.02,12.0,3,2,2.0
SAE 3460 ,Octubre,15,35030080.0,12.0,47,12.02,12.02,12.0,2,2,3.0
SAE 3460 ,Octubre,15,35030081.0,12.0,45,12.02,12.02,12.0,3,3,3.0
SAE 3460 ,Octubre,15,35030054.0,12.0,45,12.02,12.02,12.0,3,3,2.0
SAE 3460 ,Octubre,15,35030055.0,12.0,46,12.02,12.02,12.0,2,2,3.0
